s 161
o 0 t 1.610000 f 0 x 0.693434 0.743363 -0.534043 v 0.072091 0.021966 -0.016353 p 99839.168766
o 0 t 1.610000 f 1 x 0.693434 0.810301 -0.438423 v 0.086470 0.011360 -0.000125 p 99843.607849
o 0 t 1.610000 f 2 x 0.610797 0.743363 -0.534042 v 0.075506 0.014852 -0.008566 p 99843.360619
o 0 t 1.610000 f 3 x 0.569477 0.847632 -0.525484 v 0.074588 0.019472 -0.011561 p 99843.381447
o 0 t 1.610000 f 4 x 0.776073 0.684572 -0.096979 v 0.092749 0.002188 -0.021687 p 99843.733399
o 0 t 1.610000 f 5 x 0.693433 0.649403 0.044703 v 0.048640 -0.018749 -0.021835 p 99858.830921
o 0 t 1.610000 f 6 x 0.776071 0.586502 0.061553 v 0.059167 -0.008695 -0.025745 p 99850.248127
o 0 t 1.610000 f 7 x 0.693434 0.575272 -0.025446 v 0.076881 -0.006057 -0.018930 p 99847.881167
o 0 t 1.610000 f 8 x -0.298057 -0.217424 0.760403 v 0.092359 0.021451 -0.000772 p 100263.210292
o 0 t 1.610000 f 9 x -0.256738 -0.236880 0.854850 v 0.085440 0.028596 0.007833 p 100254.615507
o 0 t 1.610000 f 10 x -0.256816 -0.348796 0.830797 v 0.087158 0.032088 -0.005085 p 100274.772879
o 0 t 1.610000 f 11 x -0.339455 -0.274300 0.745305 v 0.095165 0.025506 -0.009350 p 100290.165022
o 0 t 1.610000 f 12 x -0.767609 -0.091140 -0.590626 v 0.069097 0.012494 -0.020224 p 100271.672031
o 0 t 1.610000 f 13 x -0.959305 -0.115616 -0.643099 v 0.063978 0.006815 -0.009971 p 100266.535421
o 0 t 1.610000 f 14 x -0.850246 -0.081346 -0.535807 v 0.055984 0.021495 -0.017136 p 100282.124825
o 0 t 1.610000 f 15 x -0.850246 -0.235223 -0.544219 v 0.064398 0.024239 -0.031200 p 100333.610622
o 0 t 1.610000 f 16 x -0.298211 0.233971 -0.873727 v 0.093545 0.003103 0.017024 p 100063.870310
o 0 t 1.610000 f 17 x -0.215574 0.233971 -0.873728 v 0.073233 -0.001705 0.037044 p 100031.970762
o 0 t 1.610000 f 18 x -0.215574 0.346699 -0.843516 v 0.070561 -0.005750 0.006211 p 100032.691791
o 0 t 1.610000 f 19 x -0.174257 0.314232 -0.947788 v 0.087221 -0.007138 0.043775 p 100035.915317
o 0 t 1.610000 f 20 x -1.785679 0.448418 -0.674239 v 0.068197 0.000079 -0.005297 p 100119.037886
