s 347
o 0 t 17.350000 f 0 x -0.708333 0.625000 0.034404 v -0.009538 0.050649 -0.000878 p 998178.699681
o 0 t 17.350000 f 1 x -0.708333 0.666667 0.034404 v -0.009561 0.060938 -0.005500 p 998178.237029
o 0 t 17.350000 f 2 x -0.750000 0.666667 -0.034404 v -0.002081 0.056397 -0.001611 p 998178.607301
o 0 t 17.350000 f 3 x -0.708333 0.666667 -0.034404 v -0.005167 0.057672 0.006396 p 998178.711084
o 0 t 17.350000 f 4 x -0.750000 0.041667 0.034404 v -0.001864 0.047806 0.006861 p 998181.675689
o 0 t 17.350000 f 5 x -0.791667 0.041667 0.034404 v -0.018391 0.048373 0.001255 p 998181.538091
o 0 t 17.350000 f 6 x -0.791667 0.000000 -0.034404 v -0.010984 0.050232 0.005733 p 998181.766736
o 0 t 17.350000 f 7 x -0.791667 0.041667 -0.034404 v -0.009518 0.043986 0.018234 p 998181.778550
o 0 t 17.350000 f 8 x -0.208333 0.458333 -0.034404 v 0.004792 0.058414 -0.006822 p 998177.939060
o 0 t 17.350000 f 9 x -0.166667 0.458333 0.034404 v 0.012885 0.056981 -0.011870 p 998177.784456
o 0 t 17.350000 f 10 x -0.208333 0.500000 0.034404 v 0.008781 0.055649 -0.006716 p 998177.994375
o 0 t 17.350000 f 11 x -0.166667 0.458333 -0.034404 v 0.009176 0.062921 0.000597 p 998177.834839
o 0 t 17.350000 f 12 x 0.208333 -0.291667 0.103211 v -0.069547 0.054875 -0.028147 p 998178.917644
o 0 t 17.350000 f 13 x 0.208333 -0.333333 0.034404 v -0.067549 0.057572 -0.023419 p 998179.130944
o 0 t 17.350000 f 14 x 0.250000 -0.333333 0.034404 v -0.074623 0.056861 -0.020538 p 998179.159788
o 0 t 17.350000 f 15 x 0.208333 -0.291667 0.034404 v -0.071379 0.057700 -0.011489 p 998178.575724
o 0 t 17.350000 f 16 x -0.916667 -0.958333 -0.103211 v 0.009709 0.002121 0.066901 p 998184.037691
o 0 t 17.350000 f 17 x -0.875000 -0.958333 -0.068807 v -0.014831 0.008447 0.019283 p 998184.296712
o 0 t 17.350000 f 18 x -0.916667 -1.000000 -0.068807 v 0.006003 0.054699 0.016494 p 998184.037691
o 0 t 17.350000 f 19 x -0.916667 -0.958333 -0.068807 v 0.014373 -0.001367 0.025363 p 998184.196933
o 0 t 17.350000 f 20 x -0.708333 0.666667 0.103211 v -0.009929 0.068695 -0.012103 p 998177.907044
o 0 t 17.350000 f 21 x -0.750000 0.708333 0.034404 v -0.013316 0.062904 -0.010171 p 998178.208936
o 0 t 17.350000 f 22 x -0.708333 0.708333 0.034404 v -0.018099 0.062389 -0.005316 p 998177.650242
o 0 t 17.350000 f 23 x 0.208333 -0.291667 -0.034404 v -0.071405 0.072777 -0.010665 p 998178.423407
o 0 t 17.350000 f 24 x 0.208333 -0.250000 0.034404 v -0.071165 0.066943 -0.008700 p 998177.636767
o 0 t 17.350000 f 25 x 0.250000 -0.291667 -0.034404 v -0.080143 0.073644 -0.003315 p 998178.088425
o 0 t 17.350000 f 26 x 0.958333 -0.125000 -0.068807 v -0.040079 -0.153822 -0.018637 p 998166.710042
o 0 t 17.350000 f 27 x 0.916667 -0.166667 -0.068807 v -0.046271 -0.202528 -0.036459 p 998168.593354
o 0 t 17.350000 f 28 x 0.958333 -0.166667 -0.068807 v -0.035518 -0.187314 -0.003648 p 998170.211507
o 0 t 17.350000 f 29 x 0.916667 -0.166667 -0.103211 v -0.065901 -0.176578 -0.036046 p 998168.825713
o 0 t 17.350000 f 30 x -0.291667 -0.291667 0.034404 v -0.040653 0.057830 0.013446 p 998182.170668
o 0 t 17.350000 f 31 x -0.333333 -0.250000 -0.034404 v -0.028675 0.050933 0.023334 p 998182.150641
o 0 t 17.350000 f 32 x -0.333333 -0.291667 0.034404 v -0.032475 0.052486 0.022973 p 998182.258091
o 0 t 17.350000 f 33 x -0.291667 -0.291667 -0.034404 v -0.030985 0.045168 0.018303 p 998182.422053
o 0 t 17.350000 f 34 x -0.666667 0.791667 0.034404 v -0.018808 0.075607 -0.003092 p 998176.367444
o 0 t 17.350000 f 35 x -0.708333 0.791667 0.034404 v -0.009308 0.068477 -0.008514 p 998176.346834
o 0 t 17.350000 f 36 x -0.666667 0.791667 0.103211 v -0.020990 0.076374 -0.008752 p 998176.343984
o 0 t 17.350000 f 37 x -0.708333 0.750000 0.034404 v -0.017463 0.060850 -0.003573 p 998176.884834
o 0 t 17.350000 f 38 x -0.708333 0.041667 0.034404 v -0.005699 0.050616 0.001555 p 998181.531988
o 0 t 17.350000 f 39 x -0.708333 0.000000 -0.034404 v -0.010207 0.046394 0.008156 p 998181.753667
o 0 t 17.350000 f 40 x -0.708333 0.041667 -0.034404 v -0.008186 0.054218 0.008155 p 998181.426748
o 0 t 17.350000 f 41 x 0.958333 -0.166667 0.068807 v -0.005300 -0.236664 -0.050346 p 998180.373726
o 0 t 17.350000 f 42 x 0.958333 -0.125000 0.068807 v -0.019478 -0.302892 -0.038005 p 998180.080540
o 0 t 17.350000 f 43 x 1.000000 -0.166667 0.068807 v -0.040669 -0.258051 -0.042335 p 998180.648012
o 0 t 17.350000 f 44 x 0.958333 -0.166667 0.103211 v -0.014381 -0.256186 -0.067456 p 998180.648012
o 0 t 17.350000 f 45 x -0.333333 0.958333 0.034404 v 0.168958 0.038272 -0.002286 p 998177.625284
o 0 t 17.350000 f 46 x -0.375000 0.916667 0.000000 v 0.060194 0.047872 -0.000264 p 998177.422561
o 0 t 17.350000 f 47 x -0.333333 0.916667 0.000000 v 0.075857 0.055251 0.008854 p 998177.646473
o 0 t 17.350000 f 48 x -0.333333 0.958333 -0.034404 v 0.157455 0.041771 -0.001575 p 998177.302974
o 0 t 17.350000 f 49 x 0.666667 -0.791667 0.034404 v -0.099203 -0.029620 0.009325 p 998191.088739
o 0 t 17.350000 f 50 x 0.625000 -0.833333 0.034404 v -0.099537 -0.031452 0.004647 p 998190.748860
